id,iati_identifier,climate_label
19943,GB-1-205128-115,No adaptation or mitigation as a principle or significant objective
10090,GB-GOV-1-300467-105,No adaptation or mitigation as a principle or significant objective
6360,GB-1-202651-101,No adaptation or mitigation as a principle or significant objective
1809,GB-1-200947-101,No adaptation or mitigation as a principle or significant objective
11777,GB-GOV-3-HRRBIS-PH,No adaptation or mitigation as a principle or significant objective
18089,GB-1-103215-101,No adaptation or mitigation as a principle or significant objective
9336,GB-GOV-1-301160-101,No adaptation or mitigation as a principle or significant objective
9401,GB-1-105593-101,No adaptation or mitigation as a principle or significant objective
1932,GB-GOV-3-HRRBIS-RW-FY19/20,No adaptation or mitigation as a principle or significant objective
16813,GB-1-202379-101,No adaptation or mitigation as a principle or significant objective
3609,GB-GOV-3-IP_SN,No adaptation or mitigation as a principle or significant objective
21171,GB-1-106173-104,No adaptation or mitigation as a principle or significant objective
21222,GB-1-114122-101,No adaptation or mitigation as a principle or significant objective
4591,GB-1-108881,No adaptation or mitigation as a principle or significant objective
14263,GB-GOV-1-300725-102,No adaptation or mitigation as a principle or significant objective
10015,GB-1-201347,No adaptation or mitigation as a principle or significant objective
18051,GB-1-201342,No adaptation or mitigation as a principle or significant objective
6950,GB-1-202913-101,No adaptation or mitigation as a principle or significant objective
19254,GB-1-200314-101,No adaptation or mitigation as a principle or significant objective
2700,GB-GOV-3-PAP-ASEF-000001,No adaptation or mitigation as a principle or significant objective
13200,GB-1-204048,No adaptation or mitigation as a principle or significant objective
1831,GB-GOV-1-300126-999,No adaptation or mitigation as a principle or significant objective
17370,GB-GOV-3-CSSF-09-000001,No adaptation or mitigation as a principle or significant objective
16960,GB-1-204641-103,No adaptation or mitigation as a principle or significant objective
7993,GB-1-203348-101,No adaptation or mitigation as a principle or significant objective
16836,GB-1-203775-107,No adaptation or mitigation as a principle or significant objective
982,GB-GOV-3-PF-INF-923003,No adaptation or mitigation as a principle or significant objective
12333,GB-1-200962,No adaptation or mitigation as a principle or significant objective
12830,GB-GOV-1-301289-401,No adaptation or mitigation as a principle or significant objective
18444,GB-1-200299-101,No adaptation or mitigation as a principle or significant objective
17280,GB-1-113924-102,No adaptation or mitigation as a principle or significant objective
23703,GB-GOV-1-400035,No adaptation or mitigation as a principle or significant objective
17240,GB-GOV-3-PPF-CHP-000003,No adaptation or mitigation as a principle or significant objective
4960,GB-1-107962-103,No adaptation or mitigation as a principle or significant objective
9329,GB-1-203543-104,No adaptation or mitigation as a principle or significant objective
8735,GB-GOV-1-300449-106,No adaptation or mitigation as a principle or significant objective
19222,GB-1-201956-101,No adaptation or mitigation as a principle or significant objective
10934,GB-GOV-1-300713-109,No adaptation or mitigation as a principle or significant objective
676,GB-1-200239-113,No adaptation or mitigation as a principle or significant objective
12559,GB-GOV-3-PMN-APF-000230,No adaptation or mitigation as a principle or significant objective
15868,GB-GOV-1-300708-412,No adaptation or mitigation as a principle or significant objective
10839,GB-GOV-3-FDEA-MU,No adaptation or mitigation as a principle or significant objective
8956,GB-GOV-3-FDEA-BW,No adaptation or mitigation as a principle or significant objective
18407,GB-1-203688-105,No adaptation or mitigation as a principle or significant objective
11634,GB-1-104964-102,No adaptation or mitigation as a principle or significant objective
6026,GB-1-204827,No adaptation or mitigation as a principle or significant objective
8784,GB-1-202067,No adaptation or mitigation as a principle or significant objective
5237,GB-GOV-3-PEU-BPF-160706,No adaptation or mitigation as a principle or significant objective
7721,GB-1-202579-104,No adaptation or mitigation as a principle or significant objective
12965,GB-1-201896-101,No adaptation or mitigation as a principle or significant objective
24336,GB-1-204516-105,No adaptation or mitigation as a principle or significant objective
17884,GB-GOV-3-PPF-IND-FSS1604,No adaptation or mitigation as a principle or significant objective
18115,GB-1-202623-112,No adaptation or mitigation as a principle or significant objective
2779,GB-1-205067,No adaptation or mitigation as a principle or significant objective
18353,GB-1-111920,No adaptation or mitigation as a principle or significant objective
16860,GB-1-204242-102,No adaptation or mitigation as a principle or significant objective
6628,GB-1-204515,No adaptation or mitigation as a principle or significant objective
16640,GB-1-201822-102,No adaptation or mitigation as a principle or significant objective
17470,GB-GOV-1-301457-405,No adaptation or mitigation as a principle or significant objective
1673,GB-1-203196-101,No adaptation or mitigation as a principle or significant objective
3826,GB-1-204893,No adaptation or mitigation as a principle or significant objective
11996,GB-1-203024-105,No adaptation or mitigation as a principle or significant objective
200,GB-GOV-3-PPF-PEL-000006,No adaptation or mitigation as a principle or significant objective
5310,GB-GOV-3-CSSF-06-000022,No adaptation or mitigation as a principle or significant objective
21982,GB-1-203096,No adaptation or mitigation as a principle or significant objective
344,GB-1-203559-134,No adaptation or mitigation as a principle or significant objective
18641,GB-1-203650-102,No adaptation or mitigation as a principle or significant objective
9022,GB-1-204902-105,No adaptation or mitigation as a principle or significant objective
16076,GB-1-113496-104,No adaptation or mitigation as a principle or significant objective
19025,GB-GOV-1-301512-402,No adaptation or mitigation as a principle or significant objective
1073,GB-1-203216-136,No adaptation or mitigation as a principle or significant objective
16593,GB-1-202558,No adaptation or mitigation as a principle or significant objective
16591,GB-GOV-3-PEU-BPF-160316,No adaptation or mitigation as a principle or significant objective
4990,GB-1-202274-101,No adaptation or mitigation as a principle or significant objective
10869,GB-1-113400-104,No adaptation or mitigation as a principle or significant objective
15264,GB-1-200268-101,No adaptation or mitigation as a principle or significant objective
10627,GB-GOV-1-301228,No adaptation or mitigation as a principle or significant objective
9572,GB-1-105854-104,No adaptation or mitigation as a principle or significant objective
13709,GB-1-202648-102,No adaptation or mitigation as a principle or significant objective
10078,GB-1-109021,No adaptation or mitigation as a principle or significant objective
21584,GB-1-205222-110,No adaptation or mitigation as a principle or significant objective
9781,GB-1-201858-101,No adaptation or mitigation as a principle or significant objective
18996,GB-1-203330-107,No adaptation or mitigation as a principle or significant objective
15385,GB-1-205016-101,No adaptation or mitigation as a principle or significant objective
3738,GB-1-202079-102,No adaptation or mitigation as a principle or significant objective
13965,GB-1-203183-109,No adaptation or mitigation as a principle or significant objective
11772,GB-GOV-1-300589-109,No adaptation or mitigation as a principle or significant objective
13049,GB-1-202630-101,No adaptation or mitigation as a principle or significant objective
7323,GB-1-201314-101,No adaptation or mitigation as a principle or significant objective
12405,GB-1-113303-115,No adaptation or mitigation as a principle or significant objective
1987,GB-1-204113,No adaptation or mitigation as a principle or significant objective
1425,GB-1-103415-103,No adaptation or mitigation as a principle or significant objective
11201,GB-GOV-3-FDEA-CN,No adaptation or mitigation as a principle or significant objective
22712,GB-1-107415,No adaptation or mitigation as a principle or significant objective
10263,GB-GOV-1-300555-999,No adaptation or mitigation as a principle or significant objective
5953,GB-GOV-1-300574,No adaptation or mitigation as a principle or significant objective
7694,GB-1-203387-106,No adaptation or mitigation as a principle or significant objective
23075,GB-1-204033-104,No adaptation or mitigation as a principle or significant objective
5656,GB-1-202328-113,No adaptation or mitigation as a principle or significant objective
4511,GB-GOV-1-300358-401,No adaptation or mitigation as a principle or significant objective
20460,GB-1-200787-104,No adaptation or mitigation as a principle or significant objective
24036,GB-GOV-1-301141-999,No adaptation or mitigation as a principle or significant objective
14065,GB-1-114039,No adaptation or mitigation as a principle or significant objective
22939,GB-1-203382-109,No adaptation or mitigation as a principle or significant objective
14920,GB-GOV-1-300326,No adaptation or mitigation as a principle or significant objective
16850,GB-1-202477-109,No adaptation or mitigation as a principle or significant objective
14490,GB-GOV-1-300704-104,No adaptation or mitigation as a principle or significant objective
1933,GB-GOV-3-PF-STR-912001,No adaptation or mitigation as a principle or significant objective
527,GB-GOV-3-PPY-SEA-1530,No adaptation or mitigation as a principle or significant objective
16441,GB-1-203366,No adaptation or mitigation as a principle or significant objective
8212,GB-GOV-1-300315,No adaptation or mitigation as a principle or significant objective
22736,GB-1-203244-104,No adaptation or mitigation as a principle or significant objective
17807,GB-GOV-1-300575-106,No adaptation or mitigation as a principle or significant objective
14058,GB-1-201637,No adaptation or mitigation as a principle or significant objective
16374,GB-1-203200-106,No adaptation or mitigation as a principle or significant objective
10506,GB-GOV-3-PAF-MDT-150002,No adaptation or mitigation as a principle or significant objective
8598,GB-1-107760-119,No adaptation or mitigation as a principle or significant objective
7748,GB-1-114175-103,No adaptation or mitigation as a principle or significant objective
4837,GB-1-113401-106,No adaptation or mitigation as a principle or significant objective
13071,GB-GOV-3-Chevening Scholarships-ID,No adaptation or mitigation as a principle or significant objective
12833,GB-1-112297,No adaptation or mitigation as a principle or significant objective
11223,GB-1-202188-101,No adaptation or mitigation as a principle or significant objective
1467,GB-1-205128-105,No adaptation or mitigation as a principle or significant objective
13351,GB-GOV-3-FDEAECO-VN,No adaptation or mitigation as a principle or significant objective
4864,GB-GOV-1-300036-121,No adaptation or mitigation as a principle or significant objective
3020,GB-1-201045-101,No adaptation or mitigation as a principle or significant objective
20916,GB-GOV-3-PAP-THB-002277,No adaptation or mitigation as a principle or significant objective
4971,GB-GOV-1-301160-103,No adaptation or mitigation as a principle or significant objective
5101,GB-1-200628-101,No adaptation or mitigation as a principle or significant objective
16022,GB-GOV-3-PAF-SAP-150003,No adaptation or mitigation as a principle or significant objective
15986,GB-1-203238,No adaptation or mitigation as a principle or significant objective
23313,GB-1-109153-101,No adaptation or mitigation as a principle or significant objective
18852,GB-1-200507-101,No adaptation or mitigation as a principle or significant objective
18820,GB-GOV-1-301457-421,No adaptation or mitigation as a principle or significant objective
4324,GB-GOV-3-PPY-BRA-1505,No adaptation or mitigation as a principle or significant objective
19977,GB-1-203307-101,No adaptation or mitigation as a principle or significant objective
720,GB-1-200497,No adaptation or mitigation as a principle or significant objective
18456,GB-1-202660-113,No adaptation or mitigation as a principle or significant objective
8426,GB-GOV-1-300816-101,No adaptation or mitigation as a principle or significant objective
21114,GB-1-205123-102,No adaptation or mitigation as a principle or significant objective
23551,GB-GOV-1-300611-101,No adaptation or mitigation as a principle or significant objective
24061,GB-1-113658-101,No adaptation or mitigation as a principle or significant objective
18108,GB-GOV-1-300921-101,No adaptation or mitigation as a principle or significant objective
17514,GB-1-204313-105,No adaptation or mitigation as a principle or significant objective
11369,GB-GOV-3-PF-INF-923,No adaptation or mitigation as a principle or significant objective
13063,GB-GOV-1-301308-999,No adaptation or mitigation as a principle or significant objective
13117,GB-1-201033,No adaptation or mitigation as a principle or significant objective
12766,GB-GOV-1-300601-104,No adaptation or mitigation as a principle or significant objective
13210,GB-GOV-1-300358-402,No adaptation or mitigation as a principle or significant objective
15712,GB-GOV-1-300531-114,No adaptation or mitigation as a principle or significant objective
16534,GB-1-201750-103,No adaptation or mitigation as a principle or significant objective
10261,GB-GOV-1-301095-110,No adaptation or mitigation as a principle or significant objective
12951,GB-1-200010-103,No adaptation or mitigation as a principle or significant objective
3221,GB-GOV-1-300778-401,No adaptation or mitigation as a principle or significant objective
10511,GB-1-200795-110,No adaptation or mitigation as a principle or significant objective
11513,GB-1-203808-101,No adaptation or mitigation as a principle or significant objective
7987,GB-1-114133-120,No adaptation or mitigation as a principle or significant objective
5590,GB-1-201090,No adaptation or mitigation as a principle or significant objective
4720,GB-1-114186-103,No adaptation or mitigation as a principle or significant objective
12326,GB-1-202367-106,No adaptation or mitigation as a principle or significant objective
19661,GB-1-113265,No adaptation or mitigation as a principle or significant objective
17330,GB-1-202427-103,No adaptation or mitigation as a principle or significant objective
3280,GB-GOV-1-301225,No adaptation or mitigation as a principle or significant objective
13608,GB-1-202355-101,No adaptation or mitigation as a principle or significant objective
15316,GB-1-203714-103,No adaptation or mitigation as a principle or significant objective
15939,GB-1-113907-101,No adaptation or mitigation as a principle or significant objective
11407,GB-1-103269-102,No adaptation or mitigation as a principle or significant objective
2348,GB-GOV-3-FDEA-GM,No adaptation or mitigation as a principle or significant objective
16709,GB-GOV-1-300820-104,No adaptation or mitigation as a principle or significant objective
3873,GB-1-114177-101,No adaptation or mitigation as a principle or significant objective
5962,GB-GOV-3-Frontline Diplomatic Enabling Activity-LY,No adaptation or mitigation as a principle or significant objective
14458,GB-GOV-1-300789,No adaptation or mitigation as a principle or significant objective
17455,GB-1-204479-999,No adaptation or mitigation as a principle or significant objective
11381,GB-1-113414,No adaptation or mitigation as a principle or significant objective
15067,GB-1-114069,No adaptation or mitigation as a principle or significant objective
14919,GB-1-200613,No adaptation or mitigation as a principle or significant objective
22825,GB-1-202623-114,No adaptation or mitigation as a principle or significant objective
13797,GB-1-204023-105,No adaptation or mitigation as a principle or significant objective
2492,GB-GOV-1-301134,No adaptation or mitigation as a principle or significant objective
18426,GB-1-109636-101,No adaptation or mitigation as a principle or significant objective
17353,GB-1-107658-102,No adaptation or mitigation as a principle or significant objective
16069,GB-1-201697-101,No adaptation or mitigation as a principle or significant objective
22179,GB-GOV-1-300066-101,No adaptation or mitigation as a principle or significant objective
18613,GB-1-114472-102,No adaptation or mitigation as a principle or significant objective
2209,GB-1-203813-101,No adaptation or mitigation as a principle or significant objective
18342,GB-1-203484-105,No adaptation or mitigation as a principle or significant objective
14962,GB-1-203243-112,No adaptation or mitigation as a principle or significant objective
14062,GB-1-202378-107,No adaptation or mitigation as a principle or significant objective
9407,GB-1-113735-103,No adaptation or mitigation as a principle or significant objective
22466,GB-1-204438-102,No adaptation or mitigation as a principle or significant objective
15421,GB-1-203487,No adaptation or mitigation as a principle or significant objective
5395,GB-1-202741-102,No adaptation or mitigation as a principle or significant objective
14790,GB-GOV-3-PPF-SCOCHP-000007,No adaptation or mitigation as a principle or significant objective
8435,GB-1-114317,No adaptation or mitigation as a principle or significant objective
11677,GB-1-204196-122,No adaptation or mitigation as a principle or significant objective
15240,GB-GOV-1-300157-113,No adaptation or mitigation as a principle or significant objective
7083,GB-GOV-1-300531-113,No adaptation or mitigation as a principle or significant objective
21395,GB-GOV-1-301055-101,No adaptation or mitigation as a principle or significant objective
14968,GB-1-103541,No adaptation or mitigation as a principle or significant objective
11217,GB-1-202547-108,No adaptation or mitigation as a principle or significant objective
20181,GB-1-202421-101,No adaptation or mitigation as a principle or significant objective
21203,GB-1-105845,No adaptation or mitigation as a principle or significant objective
471,GB-1-202479-112,No adaptation or mitigation as a principle or significant objective
16807,GB-1-111290-101,No adaptation or mitigation as a principle or significant objective
18371,GB-1-202887,No adaptation or mitigation as a principle or significant objective
8890,GB-GOV-1-300338-105,No adaptation or mitigation as a principle or significant objective
4499,GB-1-201551-104,No adaptation or mitigation as a principle or significant objective
12568,GB-GOV-1-301523-401,No adaptation or mitigation as a principle or significant objective
16174,GB-GOV-1-300317-102,No adaptation or mitigation as a principle or significant objective
9134,GB-1-204321-101,No adaptation or mitigation as a principle or significant objective
17244,GB-1-201712,No adaptation or mitigation as a principle or significant objective
13093,GB-GOV-3-PNS-CTS-000018,No adaptation or mitigation as a principle or significant objective
477,GB-1-200239-108,No adaptation or mitigation as a principle or significant objective
5166,GB-GOV-1-300102-104,No adaptation or mitigation as a principle or significant objective
22967,GB-GOV-3-IP_CD,No adaptation or mitigation as a principle or significant objective
9631,GB-GOV-1-300751-999,No adaptation or mitigation as a principle or significant objective
2912,GB-1-202852,No adaptation or mitigation as a principle or significant objective
8810,GB-1-113435,No adaptation or mitigation as a principle or significant objective
4640,GB-1-203339-101,No adaptation or mitigation as a principle or significant objective
3714,GB-1-203339-108,No adaptation or mitigation as a principle or significant objective
12338,GB-1-201875-101,No adaptation or mitigation as a principle or significant objective
13195,GB-GOV-1-300832-110,No adaptation or mitigation as a principle or significant objective
2398,GB-1-202893-103,No adaptation or mitigation as a principle or significant objective
9041,GB-1-200469-103,No adaptation or mitigation as a principle or significant objective
9968,GB-1-113972,No adaptation or mitigation as a principle or significant objective
12354,GB-1-202665-101,No adaptation or mitigation as a principle or significant objective
2896,GB-GOV-1-300828-105,No adaptation or mitigation as a principle or significant objective
8911,GB-1-200270-101,No adaptation or mitigation as a principle or significant objective
20630,GB-GOV-3-PHR-LEB-021701,No adaptation or mitigation as a principle or significant objective
290,GB-1-112026-102,No adaptation or mitigation as a principle or significant objective
10104,GB-GOV-1-300589-105,No adaptation or mitigation as a principle or significant objective
10550,GB-1-203648-105,No adaptation or mitigation as a principle or significant objective
15202,GB-1-110732,No adaptation or mitigation as a principle or significant objective
17193,GB-1-204701-101,No adaptation or mitigation as a principle or significant objective
3769,GB-GOV-3-CSSF-06-000024,No adaptation or mitigation as a principle or significant objective
17093,GB-1-200647,No adaptation or mitigation as a principle or significant objective
3741,GB-GOV-1-300812-101,No adaptation or mitigation as a principle or significant objective
11125,GB-1-201034,No adaptation or mitigation as a principle or significant objective
4326,GB-1-200676-101,No adaptation or mitigation as a principle or significant objective
10924,GB-1-113409-101,No adaptation or mitigation as a principle or significant objective
2610,GB-1-205013-110,No adaptation or mitigation as a principle or significant objective
15481,GB-GOV-1-300833-401,No adaptation or mitigation as a principle or significant objective
8550,GB-1-105659-122,No adaptation or mitigation as a principle or significant objective
252,GB-1-200146-110,No adaptation or mitigation as a principle or significant objective
11718,GB-GOV-1-300959-103,No adaptation or mitigation as a principle or significant objective
11129,GB-1-201329-101,No adaptation or mitigation as a principle or significant objective
281,GB-1-114329-106,No adaptation or mitigation as a principle or significant objective
1991,GB-1-202939-101,No adaptation or mitigation as a principle or significant objective
17623,GB-1-200216,No adaptation or mitigation as a principle or significant objective
18668,GB-1-205074-107,No adaptation or mitigation as a principle or significant objective
10222,GB-1-202643-105,No adaptation or mitigation as a principle or significant objective
14588,GB-1-203507,No adaptation or mitigation as a principle or significant objective
7941,GB-1-203727,No adaptation or mitigation as a principle or significant objective
5618,GB-1-200826-101,No adaptation or mitigation as a principle or significant objective
14377,GB-1-200555,No adaptation or mitigation as a principle or significant objective
522,GB-1-201927-102,No adaptation or mitigation as a principle or significant objective
4641,GB-GOV-3-Frontline Diplomatic Enabling Activity-498,No adaptation or mitigation as a principle or significant objective
14670,GB-1-203186-101,No adaptation or mitigation as a principle or significant objective
13416,GB-1-104558,No adaptation or mitigation as a principle or significant objective
4111,GB-GOV-1-300126-402,No adaptation or mitigation as a principle or significant objective
18986,GB-1-205128-108,No adaptation or mitigation as a principle or significant objective
11294,GB-1-204049-103,No adaptation or mitigation as a principle or significant objective
1686,GB-1-201084-101,No adaptation or mitigation as a principle or significant objective
12979,GB-1-200796,No adaptation or mitigation as a principle or significant objective
18830,GB-1-203775-111,No adaptation or mitigation as a principle or significant objective
10806,GB-1-203981-110,No adaptation or mitigation as a principle or significant objective
20324,GB-1-203938-108,No adaptation or mitigation as a principle or significant objective
18744,GB-1-205109-107,No adaptation or mitigation as a principle or significant objective
17359,GB-1-200225,No adaptation or mitigation as a principle or significant objective
23344,GB-GOV-1-300468-107,No adaptation or mitigation as a principle or significant objective
5107,GB-1-203183-101,No adaptation or mitigation as a principle or significant objective
22670,GB-GOV-3-SPA-MZ-FY19/20,No adaptation or mitigation as a principle or significant objective
7,GB-GOV-3-HRRBIS-GM,No adaptation or mitigation as a principle or significant objective
15841,GB-GOV-3-IP_LY,No adaptation or mitigation as a principle or significant objective
23441,GB-1-202818-103,No adaptation or mitigation as a principle or significant objective
19063,GB-1-204267-105,No adaptation or mitigation as a principle or significant objective
1271,GB-GOV-3-CSSF-06-000018,No adaptation or mitigation as a principle or significant objective
10997,GB-1-200336,No adaptation or mitigation as a principle or significant objective
10720,GB-1-107508,No adaptation or mitigation as a principle or significant objective
13372,GB-1-200602,No adaptation or mitigation as a principle or significant objective
5156,GB-GOV-3-PF-FUT-913001,No adaptation or mitigation as a principle or significant objective
19029,GB-1-203286-104,No adaptation or mitigation as a principle or significant objective
18277,GB-GOV-3-PEU-SRE-150204,No adaptation or mitigation as a principle or significant objective
8525,GB-1-202909-116,No adaptation or mitigation as a principle or significant objective
19438,GB-GOV-1-300589-103,No adaptation or mitigation as a principle or significant objective
4171,GB-1-114393-101,No adaptation or mitigation as a principle or significant objective
20983,GB-GOV-1-300414-103,No adaptation or mitigation as a principle or significant objective
14221,GB-GOV-3-Westminster-Foundation-for-Democracy,No adaptation or mitigation as a principle or significant objective
10089,GB-1-203597,No adaptation or mitigation as a principle or significant objective
6249,GB-1-103035-101,No adaptation or mitigation as a principle or significant objective
11299,GB-1-204028-103,No adaptation or mitigation as a principle or significant objective
16002,GB-GOV-1-300704-403,No adaptation or mitigation as a principle or significant objective
21193,GB-1-204936-101,No adaptation or mitigation as a principle or significant objective
4477,GB-1-202959-102,No adaptation or mitigation as a principle or significant objective
22434,GB-1-203622-111,No adaptation or mitigation as a principle or significant objective
946,GB-GOV-3-FDA,No adaptation or mitigation as a principle or significant objective
8515,GB-1-205273-113,No adaptation or mitigation as a principle or significant objective
13424,GB-1-204951-101,No adaptation or mitigation as a principle or significant objective
20172,GB-1-205248-103,No adaptation or mitigation as a principle or significant objective
14722,GB-1-203766-105,No adaptation or mitigation as a principle or significant objective
18283,GB-1-112061,No adaptation or mitigation as a principle or significant objective
3495,GB-1-203240,No adaptation or mitigation as a principle or significant objective
4137,GB-1-202208,No adaptation or mitigation as a principle or significant objective
2962,GB-GOV-3-FDEA-SS,No adaptation or mitigation as a principle or significant objective
17754,GB-1-201196-104,No adaptation or mitigation as a principle or significant objective
12164,GB-1-205221-101,No adaptation or mitigation as a principle or significant objective
6507,GB-1-200652-101,No adaptation or mitigation as a principle or significant objective
7217,GB-1-204067-104,No adaptation or mitigation as a principle or significant objective
533,GB-1-200547-101,No adaptation or mitigation as a principle or significant objective
21511,GB-1-202198-102,No adaptation or mitigation as a principle or significant objective
4514,GB-1-203601-120,No adaptation or mitigation as a principle or significant objective
14164,GB-1-204061-101,No adaptation or mitigation as a principle or significant objective
10082,GB-1-203248-101,No adaptation or mitigation as a principle or significant objective
11450,GB-1-114320-122,No adaptation or mitigation as a principle or significant objective
617,GB-GOV-1-301487-403,No adaptation or mitigation as a principle or significant objective
20641,GB-1-202598,No adaptation or mitigation as a principle or significant objective
19649,GB-1-109435,No adaptation or mitigation as a principle or significant objective
16511,GB-GOV-3-HRRBIS-RS,No adaptation or mitigation as a principle or significant objective
22278,GB-1-204014-102,No adaptation or mitigation as a principle or significant objective
571,GB-GOV-3-PF-IND-923005,No adaptation or mitigation as a principle or significant objective
15562,GB-1-202670-101,No adaptation or mitigation as a principle or significant objective
9583,GB-1-113284,No adaptation or mitigation as a principle or significant objective
19308,GB-1-107623,No adaptation or mitigation as a principle or significant objective
6548,GB-1-201116-104,No adaptation or mitigation as a principle or significant objective
16899,GB-GOV-1-300552-109,No adaptation or mitigation as a principle or significant objective
15262,GB-1-114481-101,No adaptation or mitigation as a principle or significant objective
16767,GB-1-114433-102,No adaptation or mitigation as a principle or significant objective
5702,GB-1-107768,No adaptation or mitigation as a principle or significant objective
6006,GB-1-200762-106,No adaptation or mitigation as a principle or significant objective
7438,GB-1-204468-109,No adaptation or mitigation as a principle or significant objective
14036,GB-1-203312-102,No adaptation or mitigation as a principle or significant objective
6187,GB-GOV-1-300967-102,No adaptation or mitigation as a principle or significant objective
6649,GB-1-203186-104,No adaptation or mitigation as a principle or significant objective
20171,GB-1-113160-103,No adaptation or mitigation as a principle or significant objective
24343,GB-1-200147-101,No adaptation or mitigation as a principle or significant objective
24375,GB-1-204336-101,No adaptation or mitigation as a principle or significant objective
21016,GB-GOV-3-PPF-IND-URB1606,No adaptation or mitigation as a principle or significant objective
862,GB-1-113873-101,No adaptation or mitigation as a principle or significant objective
14474,GB-1-205069,No adaptation or mitigation as a principle or significant objective
16962,GB-GOV-3-PPF-CHP-000142,No adaptation or mitigation as a principle or significant objective
23927,GB-GOV-3-PPF-IND-SKI1604,No adaptation or mitigation as a principle or significant objective
22475,GB-1-106881-101,No adaptation or mitigation as a principle or significant objective
20718,GB-1-201256,No adaptation or mitigation as a principle or significant objective
12205,GB-GOV-3-Combatting Corruption-TJ,No adaptation or mitigation as a principle or significant objective
20029,GB-1-110465,No adaptation or mitigation as a principle or significant objective
7148,GB-1-109005-101,No adaptation or mitigation as a principle or significant objective
18893,GB-GOV-1-300137-108,No adaptation or mitigation as a principle or significant objective
1045,GB-1-112242-101,No adaptation or mitigation as a principle or significant objective
11180,GB-GOV-3-FDEA-ID,No adaptation or mitigation as a principle or significant objective
7027,GB-1-113961-101,No adaptation or mitigation as a principle or significant objective
16356,GB-1-200120-115,No adaptation or mitigation as a principle or significant objective
14786,GB-1-201944-102,No adaptation or mitigation as a principle or significant objective
21544,GB-1-202939-114,No adaptation or mitigation as a principle or significant objective
8582,GB-1-203378-101,No adaptation or mitigation as a principle or significant objective
14744,GB-1-202493-103,No adaptation or mitigation as a principle or significant objective
98,GB-GOV-3-IP_UZ,No adaptation or mitigation as a principle or significant objective
1736,GB-GOV-1-301106-999,No adaptation or mitigation as a principle or significant objective
18263,GB-1-201822,No adaptation or mitigation as a principle or significant objective
16370,GB-GOV-1-301583-103,No adaptation or mitigation as a principle or significant objective
3610,GB-GOV-3-HRRBIS-589-FY19/20,No adaptation or mitigation as a principle or significant objective
11018,GB-GOV-3-HRRBIS-PS,No adaptation or mitigation as a principle or significant objective
7983,GB-1-201698,No adaptation or mitigation as a principle or significant objective
6391,GB-1-104347-101,No adaptation or mitigation as a principle or significant objective
19716,GB-1-202887-103,No adaptation or mitigation as a principle or significant objective
12654,GB-GOV-3-Chevening Scholarships-ET,No adaptation or mitigation as a principle or significant objective
15475,GB-1-200865-101,No adaptation or mitigation as a principle or significant objective
10444,GB-1-102104,No adaptation or mitigation as a principle or significant objective
